ore_name	slug	display_name	reg_name	name
blockSlime	2880d0	Slime Block	etfuturum:slime	tile.etfuturum.slime
blockSodalite	2478d13	Block of Sodalite	gregtech:gt.blockgem2	gt.blockgem2.13
blockSolderingAlloy	2474d11	Block of Soldering Alloy	gregtech:gt.blockmetal6	gt.blockmetal6.11
blockSoularium	1164d7	Soularium Block	EnderIO:blockIngotStorage	tile.enderio.soularium
blockSpaceTime	2480d3	Block of SpaceTime	gregtech:gt.blockmetal9	gt.blockmetal9.3
blockSpodumene	10729d21	Block of Spodumene	bartworks:bw.werkstoffblocks.01	bw.werkstoffblocks.01.21
blockStaballoy	3407d0	Block of Staballoy	miscutils:blockBlockStaballoy	block.Staballoy.standard
blockStainedHardenedClay	159d15	Black Terracotta	minecraft:stained_hardened_clay	tile.clayHardenedStained.black
blockStainedHardenedClay	159d11	Blue Terracotta	minecraft:stained_hardened_clay	tile.clayHardenedStained.blue
blockStainedHardenedClay	159d12	Brown Terracotta	minecraft:stained_hardened_clay	tile.clayHardenedStained.brown
blockStainedHardenedClay	159d9	Cyan Terracotta	minecraft:stained_hardened_clay	tile.clayHardenedStained.cyan
blockStainedHardenedClay	159d7	Gray Terracotta	minecraft:stained_hardened_clay	tile.clayHardenedStained.gray
blockStainedHardenedClay	159d13	Green Terracotta	minecraft:stained_hardened_clay	tile.clayHardenedStained.green
blockStainedHardenedClay	159d3	Light Blue Terracotta	minecraft:stained_hardened_clay	tile.clayHardenedStained.lightBlue
blockStainedHardenedClay	159d8	Light Gray Terracotta	minecraft:stained_hardened_clay	tile.clayHardenedStained.silver
blockStainedHardenedClay	159d5	Lime Terracotta	minecraft:stained_hardened_clay	tile.clayHardenedStained.lime
blockStainedHardenedClay	159d2	Magenta Terracotta	minecraft:stained_hardened_clay	tile.clayHardenedStained.magenta
blockStainedHardenedClay	159d1	Orange Terracotta	minecraft:stained_hardened_clay	tile.clayHardenedStained.orange
blockStainedHardenedClay	159d6	Pink Terracotta	minecraft:stained_hardened_clay	tile.clayHardenedStained.pink
blockStainedHardenedClay	159d10	Purple Terracotta	minecraft:stained_hardened_clay	tile.clayHardenedStained.purple
blockStainedHardenedClay	159d14	Red Terracotta	minecraft:stained_hardened_clay	tile.clayHardenedStained.red
blockStainedHardenedClay	159d0	White Terracotta	minecraft:stained_hardened_clay	tile.clayHardenedStained.white
blockStainedHardenedClay	159d4	Yellow Terracotta	minecraft:stained_hardened_clay	tile.clayHardenedStained.yellow
blockStainlessSteel	2474d12	Block of Stainless Steel	gregtech:gt.blockmetal6	gt.blockmetal6.12
blockSteel	1066d2	Block of Steel	Railcraft:cube	tile.railcraft.cube.steel
blockSteel	2474d13	Block of Steel	gregtech:gt.blockmetal6	gt.blockmetal6.13
blockSteel	628d9	Block of Steel	TConstruct:MetalBlock	StorageMetals.Steel
blockSteel	190d5	Refined Iron Block	IC2:blockMetal	ic2.blockMetalAdvIron
blockSteeleaf	2476d12	Block of Steeleaf	gregtech:gt.blockmetal8	gt.blockmetal8.12
blockSteelMagnetic	2474d14	Block of Magnetic Steel	gregtech:gt.blockmetal6	gt.blockmetal6.14
blockStellarAlloy	1165d3	Stellar Alloy Block	EnderIO:blockIngotStorageEndergy	tile.enderio.stellarAlloy
blockStellite	3431d0	Block of Stellite	miscutils:blockBlockStellite	block.Stellite.standard
blockSterlingSilver	2474d15	Block of Sterling Silver	gregtech:gt.blockmetal6	gt.blockmetal6.15
blockSunnarium	2475d0	Block of Sunnarium	gregtech:gt.blockmetal7	gt.blockmetal7.0
blockTairitsu	10729d10106	Block of Tairitsu	bartworks:bw.werkstoffblocks.01	bw.werkstoffblocks.01.10106
blockTalonite	3433d0	Block of Talonite	miscutils:blockBlockTalonite	block.Talonite.standard
blockTanmolyiumBeta-C	10729d10103	Block of Tanmolyium Beta-C	bartworks:bw.werkstoffblocks.01	bw.werkstoffblocks.01.10103
blockTantalloy60	3409d0	Block of Tantalloy-60	miscutils:blockBlockTantalloy60	block.Tantalloy60.standard
blockTantalloy61	3411d0	Block of Tantalloy-61	miscutils:blockBlockTantalloy61	block.Tantalloy61.standard
blockTantalum	2475d1	Block of Tantalum	gregtech:gt.blockmetal7	gt.blockmetal7.1
blockTantalumCarbide	3391d0	Block of Tantalum Carbide	miscutils:blockBlockTantalumCarbide	block.TantalumCarbide.standard
blockTantalumHafniumCarbide	10729d11503	Block of Tantalum Hafnium Carbide	bartworks:bw.werkstoffblocks.01	bw.werkstoffblocks.01.11503
blockTanzanite	2478d14	Block of Tanzanite	gregtech:gt.blockgem2	gt.blockgem2.14
blockTanzanite	925d9	Block of Tanzanite	BiomesOPlenty:gemOre	tile.gemOre.tanzaniteblock
blockTellurium	2475d2	Block of Tellurium	gregtech:gt.blockmetal7	gt.blockmetal7.2
blockTerbium	2475d3	Block of Terbium	gregtech:gt.blockmetal7	gt.blockmetal7.3
blockTerrasteel	1374d1	Block of Terrasteel	Botania:storage	tile.storage1
blockThallium	3354d0	Block of Thallium	miscutils:blockBlockThallium	block.Thallium.standard
blockThauminite	2774d0	Thauminite Block	thaumicbases:thauminiteBlock	tile.thauminiteBlock
blockThaumium	2475d4	Block of Thaumium	gregtech:gt.blockmetal7	gt.blockmetal7.4
blockThaumium	473d4	Thaumium Block	Thaumcraft:blockCosmeticSolid	tile.blockCosmeticSolid.4
blockThorium	2475d5	Block of Thorium	gregtech:gt.blockmetal7	gt.blockmetal7.5
blockThorium232	10729d30	Block of Thorium 232	bartworks:bw.werkstoffblocks.01	bw.werkstoffblocks.01.30
blockThulium	2475d6	Block of Thulium	gregtech:gt.blockmetal7	gt.blockmetal7.6
blockTiberium	10729d89	Block of Tiberium	bartworks:bw.werkstoffblocks.01	bw.werkstoffblocks.01.89
blockTin	1010d2	Block of Tin	Forestry:resourceStorage	tile.for.resourceStorage.2
blockTin	1066d10	Block of Tin	Railcraft:cube	tile.railcraft.cube.tin
blockTin	10848d9	Block of Tin	ProjRed|Exploration:projectred.exploration.stone	tile.projectred.exploration.stone|9
blockTin	2475d7	Block of Tin	gregtech:gt.blockmetal7	gt.blockmetal7.7
blockTin	628d5	Block of Tin	TConstruct:MetalBlock	StorageMetals.Tin
blockTin	190d1	Tin Block	IC2:blockMetal	ic2.blockMetalTin
blockTin	702d10	Tin Block	GalacticraftCore:tile.gcBlockCore	tile.gcBlockCore.tinBlock
blockTinAlloy	2475d8	Block of Tin Alloy	gregtech:gt.blockmetal7	gt.blockmetal7.8
blockTitanium	2475d9	Block of Titanium	gregtech:gt.blockmetal7	gt.blockmetal7.9
blockTitansteel	3474d0	Block of Titansteel	miscutils:blockBlockTitansteel	block.Titansteel.standard
blockTopaz	2479d0	Block of Topaz	gregtech:gt.blockgem3	gt.blockgem3.0
blockTopaz	925d7	Block of Topaz	BiomesOPlenty:gemOre	tile.gemOre.topazblock
blockTorch	2431d0	Black Candle	harvestcraft:pamcandleDeco16	tile.pamcandleDeco16
blockTorch	2427d0	Blue Candle	harvestcraft:pamcandleDeco12	tile.pamcandleDeco12
blockTorch	2428d0	Brown Candle	harvestcraft:pamcandleDeco13	tile.pamcandleDeco13
blockTorch	2425d0	Cyan Candle	harvestcraft:pamcandleDeco10	tile.pamcandleDeco10
blockTorch	2423d0	Dark Grey Candle	harvestcraft:pamcandleDeco8	tile.pamcandleDeco8
blockTorch	2429d0	Green Candle	harvestcraft:pamcandleDeco14	tile.pamcandleDeco14
blockTorch	2419d0	Light Blue Candle	harvestcraft:pamcandleDeco4	tile.pamcandleDeco4
blockTorch	2424d0	Light Grey Candle	harvestcraft:pamcandleDeco9	tile.pamcandleDeco9
blockTorch	2421d0	Lime Candle	harvestcraft:pamcandleDeco6	tile.pamcandleDeco6
blockTorch	2418d0	Magenta Candle	harvestcraft:pamcandleDeco3	tile.pamcandleDeco3
blockTorch	2417d0	Orange Candle	harvestcraft:pamcandleDeco2	tile.pamcandleDeco2
blockTorch	2422d0	Pink Candle	harvestcraft:pamcandleDeco7	tile.pamcandleDeco7
blockTorch	2426d0	Purple Candle	harvestcraft:pamcandleDeco11	tile.pamcandleDeco11
blockTorch	2430d0	Red Candle	harvestcraft:pamcandleDeco15	tile.pamcandleDeco15
blockTorch	50d0	Torch	minecraft:torch	tile.torch
blockTorch	2416d0	White Candle	harvestcraft:pamcandleDeco1	tile.pamcandleDeco1
blockTorch	2420d0	Yellow Candle	harvestcraft:pamcandleDeco5	tile.pamcandleDeco5
blockTranscendentMetal	2480d4	Block of Transcendent Metal	gregtech:gt.blockmetal9	gt.blockmetal9.4
blockTricalciumPhosphate	2478d8	Block of Tricalcium Phosphate	gregtech:gt.blockgem2	gt.blockgem2.8
blockTrinium	2472d9	Block of Trinium	gregtech:gt.blockmetal4	gt.blockmetal4.9
blockTriniumNaquadahAlloy	3453d0	Block of Trinium Naquadah Alloy	miscutils:blockBlockTriniumNaquadahAlloy	block.TriniumNaquadahAlloy.standard
blockTriniumNaquadahCarbonite	3454d0	Block of Trinium Naquadah Carbonite	miscutils:blockBlockTriniumNaquadahCarbonite	block.TriniumNaquadahCarbonite.standard
blockTriniumTitaniumAlloy	3451d0	Block of Trinium Titanium Alloy	miscutils:blockBlockTriniumTitaniumAlloy	block.TriniumTitaniumAlloy.standard
blockTritanium	2475d10	Block of Tritanium	gregtech:gt.blockmetal7	gt.blockmetal7.10
blockTumbaga	3403d0	Block of Tumbaga	miscutils:blockBlockTumbaga	block.Tumbaga.standard
blockTungsten	2475d11	Block of Tungsten	gregtech:gt.blockmetal7	gt.blockmetal7.11
blockTungsten	3147d8	Decorative Tungsten Block	GalaxySpace:metalsblock	tile.DecoWolframium
blockTungstenCarbide	2476d7	Block of Tungstencarbide	gregtech:gt.blockmetal8	gt.blockmetal8.7
blockTungstenSteel	2475d12	Block of Tungstensteel	gregtech:gt.blockmetal7	gt.blockmetal7.12
blockTungstenTitaniumCarbide	3395d0	Block of Tungsten Titanium Carbide	miscutils:blockBlockTungstenTitaniumCarbide	block.TungstenTitaniumCarbide.standard
blockUltimet	2475d13	Block of Ultimet	gregtech:gt.blockmetal7	gt.blockmetal7.13
blockUniversium	2480d8	Block of Universium	gregtech:gt.blockmetal9	gt.blockmetal9.8
blockUnstable	556d5	Unstable Ingot Block	ExtraUtilities:decorativeBlock1	tile.extrautils:decorativeBlock1.5
blockUranium	1229d11	Block of Uranium	GalacticraftAmunRa:tile.baseBlockRock	tile.blockUranium
blockUranium	2475d14	Block of Uranium 238	gregtech:gt.blockmetal7	gt.blockmetal7.14
blockUranium	190d3	Uranium Block	IC2:blockMetal	ic2.blockMetalUranium
blockUranium232	3365d0	Block of Uranium 232	miscutils:blockBlockUranium232	block.Uranium232.standard
blockUranium233	3366d0	Block of Uranium 233	miscutils:blockBlockUranium233	block.Uranium233.standard
blockUranium235	2475d15	Block of Uranium 235	gregtech:gt.blockmetal7	gt.blockmetal7.15
blockVanadio-Oxy-Dravite	10729d8	Block of Vanadio-Oxy-Dravite	bartworks:bw.werkstoffblocks.01	bw.werkstoffblocks.01.8
blockVanadium	2476d0	Block of Vanadium	gregtech:gt.blockmetal8	gt.blockmetal8.0
blockVanadiumGallium	2476d1	Block of Vanadium-Gallium	gregtech:gt.blockmetal8	gt.blockmetal8.1
blockVanadiumSteel	2476d8	Block of Vanadiumsteel	gregtech:gt.blockmetal8	gt.blockmetal8.8
blockVibrantAlloy	1164d2	Vibrant Alloy Block	EnderIO:blockIngotStorage	tile.enderio.phasedGold
blockVinteum	2479d1	Block of Vinteum	gregtech:gt.blockgem3	gt.blockgem3.1
blockVividAlloy	1165d6	Vivid Alloy Block	EnderIO:blockIngotStorageEndergy	tile.enderio.vividAlloy
blockVoid	2775d0	Void Metal Block	thaumicbases:voidBlock	tile.tb.voidblock
blockVoid	4074d1	Void Metal Block	WitchingGadgets:WG_MetalDevice	tile.WG_MetalDevice.voidmetalBlock
blockVoidmetal	2775d0	Void Metal Block	thaumicbases:voidBlock	tile.tb.voidblock
blockVoidMetal	2775d0	Void Metal Block	thaumicbases:voidBlock	tile.tb.voidblock
blockVoidMetal	4074d1	Void Metal Block	WitchingGadgets:WG_MetalDevice	tile.WG_MetalDevice.voidmetalBlock
blockVoidmetal	4074d1	Void Metal Block	WitchingGadgets:WG_MetalDevice	tile.WG_MetalDevice.voidmetalBlock
blockWaterstone	2193d0	Waterstone	chisel:waterstone	tile.chisel.waterstone
blockWatertightSteel	3427d0	Block of Watertight Steel	miscutils:blockBlockWatertightSteel	block.WatertightSteel.standard
blockWhiteDwarfMatter	2480d6	Block of White Dwarf Matter	gregtech:gt.blockmetal9	gt.blockmetal9.6
blockWhiteMetal	3379d0	Block of White Metal	miscutils:blockBlockWhiteMetal	block.WhiteMetal.standard
blockWool	35d15	Black Wool	minecraft:wool	tile.cloth.black
blockWool	35d11	Blue Wool	minecraft:wool	tile.cloth.blue
blockWool	35d12	Brown Wool	minecraft:wool	tile.cloth.brown
blockWool	35d9	Cyan Wool	minecraft:wool	tile.cloth.cyan
blockWool	35d7	Gray Wool	minecraft:wool	tile.cloth.gray
blockWool	35d13	Green Wool	minecraft:wool	tile.cloth.green
blockWool	35d3	Light Blue Wool	minecraft:wool	tile.cloth.lightBlue
blockWool	35d8	Light Gray Wool	minecraft:wool	tile.cloth.silver
blockWool	35d5	Lime Wool	minecraft:wool	tile.cloth.lime
blockWool	35d2	Magenta Wool	minecraft:wool	tile.cloth.magenta
blockWool	35d1	Orange Wool	minecraft:wool	tile.cloth.orange
blockWool	35d6	Pink Wool	minecraft:wool	tile.cloth.pink
blockWool	35d10	Purple Wool	minecraft:wool	tile.cloth.purple
blockWool	35d14	Red Wool	minecraft:wool	tile.cloth.red
blockWool	35d0	Wool	minecraft:wool	tile.cloth.white
blockWool	35d4	Yellow Wool	minecraft:wool	tile.cloth.yellow
blockWoolBlack	35d15	Black Wool	minecraft:wool	tile.cloth.black
blockWoolBlue	35d11	Blue Wool	minecraft:wool	tile.cloth.blue
blockWoolBrown	35d12	Brown Wool	minecraft:wool	tile.cloth.brown
blockWoolCyan	35d9	Cyan Wool	minecraft:wool	tile.cloth.cyan
blockWoolGray	35d7	Gray Wool	minecraft:wool	tile.cloth.gray
blockWoolGreen	35d13	Green Wool	minecraft:wool	tile.cloth.green
blockWoolLightBlue	35d3	Light Blue Wool	minecraft:wool	tile.cloth.lightBlue
blockWoolLightGray	35d8	Light Gray Wool	minecraft:wool	tile.cloth.silver
blockWoolLime	35d5	Lime Wool	minecraft:wool	tile.cloth.lime
blockWoolMagenta	35d2	Magenta Wool	minecraft:wool	tile.cloth.magenta
blockWoolOrange	35d1	Orange Wool	minecraft:wool	tile.cloth.orange
blockWoolPink	35d6	Pink Wool	minecraft:wool	tile.cloth.pink
blockWoolPurple	35d10	Purple Wool	minecraft:wool	tile.cloth.purple
blockWoolRed	35d14	Red Wool	minecraft:wool	tile.cloth.red
blockWoolWhite	35d0	Wool	minecraft:wool	tile.cloth.white
blockWoolYellow	35d4	Yellow Wool	minecraft:wool	tile.cloth.yellow
blockWroughtIron	2476d2	Block of Wrought Iron	gregtech:gt.blockmetal8	gt.blockmetal8.2
blockYtterbium	2476d3	Block of Ytterbium	gregtech:gt.blockmetal8	gt.blockmetal8.3
blockYttrium	2476d4	Block of Yttrium	gregtech:gt.blockmetal8	gt.blockmetal8.4
blockYttriumBariumCuprate	2476d5	Block of Yttrium Barium Cuprate	gregtech:gt.blockmetal8	gt.blockmetal8.5
blockZeron100	3401d0	Block of Zeron-100	miscutils:blockBlockZeron100	block.Zeron100.standard
blockZinc	2476d6	Block of Zinc	gregtech:gt.blockmetal8	gt.blockmetal8.6
blockZircaloy-2	10729d10083	Block of Zircaloy-2	bartworks:bw.werkstoffblocks.01	bw.werkstoffblocks.01.10083
blockZircaloy-4	10729d10082	Block of Zircaloy-4	bartworks:bw.werkstoffblocks.01	bw.werkstoffblocks.01.10082
blockZirconium	10729d3	Block of Zirconium	bartworks:bw.werkstoffblocks.01	bw.werkstoffblocks.01.3
blockZirconiumCarbide	3389d0	Block of Zirconium Carbide	miscutils:blockBlockZirconiumCarbide	block.ZirconiumCarbide.standard
blockZn-ThAlloy	10729d10053	Block of Zn-Th Alloy	bartworks:bw.werkstoffblocks.01	bw.werkstoffblocks.01.10053
blueslimeRod	4632d17	Slime Tool Rod	TConstruct:toolRod	toolpart.ToolRod.BlueSlime
boatChestWood	7861d0	Acacia Boat with Chest	etfuturum:acacia_chest_boat	item.etfuturum.acacia_chest_boat
boatChestWood	7867d0	Bamboo Raft with Chest	etfuturum:bamboo_chest_raft	item.etfuturum.bamboo_chest_raft
boatChestWood	7857d0	Birch Boat with Chest	etfuturum:birch_chest_boat	item.etfuturum.birch_chest_boat
boatChestWood	7865d0	Cherry Boat with Chest	etfuturum:cherry_chest_boat	item.etfuturum.cherry_chest_boat
boatChestWood	7863d0	Dark Oak Boat with Chest	etfuturum:dark_oak_chest_boat	item.etfuturum.dark_oak_chest_boat
boatChestWood	7859d0	Jungle Boat with Chest	etfuturum:jungle_chest_boat	item.etfuturum.jungle_chest_boat
boatChestWood	7853d0	Oak Boat with Chest	etfuturum:oak_chest_boat	item.etfuturum.oak_chest_boat
boatChestWood	7855d0	Spruce Boat with Chest	etfuturum:spruce_chest_boat	item.etfuturum.spruce_chest_boat
boatWood	7860d0	Acacia Boat	etfuturum:acacia_boat	item.etfuturum.acacia_boat
boatWood	7866d0	Bamboo Raft	etfuturum:bamboo_raft	item.etfuturum.bamboo_raft
boatWood	7856d0	Birch Boat	etfuturum:birch_boat	item.etfuturum.birch_boat
boatWood	7864d0	Cherry Boat	etfuturum:cherry_boat	item.etfuturum.cherry_boat
boatWood	7862d0	Dark Oak Boat	etfuturum:dark_oak_boat	item.etfuturum.dark_oak_boat
boatWood	7858d0	Jungle Boat	etfuturum:jungle_boat	item.etfuturum.jungle_boat
boatWood	7854d0	Spruce Boat	etfuturum:spruce_boat	item.etfuturum.spruce_boat
boltAbyssalAlloy	9344d0	Abyssal Alloy Bolt	miscutils:itemBoltAbyssalAlloy	item.itemBoltAbyssalAlloy
boltAdamantium	7437d26319	Adamantium Bolt	gregtech:gt.metaitem.01	gt.metaitem.01.26319
boltAdamantiumAlloy	10754d10085	Adamantium Alloy Bolt	bartworks:gt.bwMetaGeneratedbolt	gt.bwMetaGeneratedbolt.10085
boltAdemicSteel	10754d96	Ademic Steel Bolt	bartworks:gt.bwMetaGeneratedbolt	gt.bwMetaGeneratedbolt.96
boltAlduorite	7437d26485	Alduorite Bolt	gregtech:gt.metaitem.01	gt.metaitem.01.26485
boltAluminium	7437d26019	Aluminium Bolt	gregtech:gt.metaitem.01	gt.metaitem.01.26019
boltAlumite	7437d26400	Obzinite Bolt	gregtech:gt.metaitem.01	gt.metaitem.01.26400
boltAmber	7437d26514	Amber Bolt	gregtech:gt.metaitem.01	gt.metaitem.01.26514
boltAmericium	7437d26103	Americium Bolt	gregtech:gt.metaitem.01	gt.metaitem.01.26103
boltAmethyst	7437d26509	Amethyst Bolt	gregtech:gt.metaitem.01	gt.metaitem.01.26509
boltAnnealedCopper	7437d26345	Annealed Copper Bolt	gregtech:gt.metaitem.01	gt.metaitem.01.26345
boltAntimony	7437d26058	Antimony Bolt	gregtech:gt.metaitem.01	gt.metaitem.01.26058
boltAnyBronze	7437d26300	Bronze Bolt	gregtech:gt.metaitem.01	gt.metaitem.01.26300
boltAnyCopper	7437d26345	Annealed Copper Bolt	gregtech:gt.metaitem.01	gt.metaitem.01.26345
boltAnyCopper	7437d26035	Copper Bolt	gregtech:gt.metaitem.01	gt.metaitem.01.26035
boltAnyIron	7437d26032	Iron Bolt	gregtech:gt.metaitem.01	gt.metaitem.01.26032
boltAnyIron	7437d26307	Pig Iron Bolt	gregtech:gt.metaitem.01	gt.metaitem.01.26307
boltAnyIron	7437d26304	Wrought Iron Bolt	gregtech:gt.metaitem.01	gt.metaitem.01.26304
boltAnyRubber	7437d26880	Rubber Bolt	gregtech:gt.metaitem.01	gt.metaitem.01.26880
boltAnyRubber	7437d26471	Silicone Rubber Bolt	gregtech:gt.metaitem.01	gt.metaitem.01.26471
boltAnyRubber	7437d26635	Styrene-Butadiene Rubber Bolt	gregtech:gt.metaitem.01	gt.metaitem.01.26635
boltAnySyntheticRubber	7437d26471	Silicone Rubber Bolt	gregtech:gt.metaitem.01	gt.metaitem.01.26471
boltAnySyntheticRubber	7437d26635	Styrene-Butadiene Rubber Bolt	gregtech:gt.metaitem.01	gt.metaitem.01.26635
boltApatite	7437d26530	Apatite Bolt	gregtech:gt.metaitem.01	gt.metaitem.01.26530
boltArcanite	9424d0	Arcanite Bolt	miscutils:itemBoltArcanite	item.itemBoltArcanite
boltArceusAlloy2B	9264d0	Arceus Alloy 2B Bolt	miscutils:itemBoltArceusAlloy2B	item.itemBoltArceusAlloy2B
boltArdite	7437d26382	Ardite Bolt	gregtech:gt.metaitem.01	gt.metaitem.01.26382
boltArsenic	7437d26039	Arsenic Bolt	gregtech:gt.metaitem.01	gt.metaitem.01.26039
boltArtherium-Sn	10754d10102	Artherium-Sn Bolt	bartworks:gt.bwMetaGeneratedbolt	gt.bwMetaGeneratedbolt.10102
boltAstralSilver	7437d26333	Astral Silver Bolt	gregtech:gt.metaitem.01	gt.metaitem.01.26333
boltAstralTitanium	8458d0	Astral Titanium Bolt	miscutils:itemBoltAstralTitanium	item.itemBoltAstralTitanium
boltAtomicSeparationCatalyst	10754d10022	Atomic Separation Catalyst Bolt	bartworks:gt.bwMetaGeneratedbolt	gt.bwMetaGeneratedbolt.10022
boltBarium	7437d26063	Barium Bolt	gregtech:gt.metaitem.01	gt.metaitem.01.26063
boltBatteryAlloy	7437d26315	Battery Alloy Bolt	gregtech:gt.metaitem.01	gt.metaitem.01.26315
boltBedrockium	7437d26395	Bedrockium Bolt	gregtech:gt.metaitem.01	gt.metaitem.01.26395
boltBeryllium	7437d26008	Beryllium Bolt	gregtech:gt.metaitem.01	gt.metaitem.01.26008
boltBismuth	7437d26090	Bismuth Bolt	gregtech:gt.metaitem.01	gt.metaitem.01.26090
boltBismuthBronze	7437d26353	Bismuth Bronze Bolt	gregtech:gt.metaitem.01	gt.metaitem.01.26353
boltBlackBronze	7437d26352	Black Bronze Bolt	gregtech:gt.metaitem.01	gt.metaitem.01.26352
